Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2010-12-21,249.6,252.4,244.7,247.4,,26280.0,6507437.0,,,
2010-12-20,244.6,249.35,244.45,247.55,,18891.0,4672059.0,,,
2010-12-17,244.0,246.45,244.0,245.25,,26992.0,6631617.0,,,
2010-12-16,244.35,244.6,241.9,244.1,,8166.0,1989635.0,,,
2010-12-15,243.85,244.4,239.0,242.9,,10597.0,2568748.0,,,
2010-12-14,243.0,245.6,242.25,244.95,,13506.0,3299035.0,,,
2010-12-13,241.6,245.0,241.6,243.75,,16080.0,3915549.0,,,
2010-12-10,242.2,242.85,238.0,242.0,,19043.0,4590461.0,,,
2010-12-09,237.65,243.25,237.65,242.2,,24021.0,5803894.0,,,
2010-12-08,242.25,242.5,237.0,238.75,,14670.0,3514787.0,,,
2010-12-07,238.45,249.15,236.9,243.45,,43554.0,10676965.0,,,
2010-12-06,235.6,237.65,231.95,236.8,,13055.0,3074978.0,,,
2010-12-03,234.0,238.65,231.35,234.7,,24865.0,5870321.0,,,
2010-12-02,236.8,239.2,232.55,234.1,,38172.0,8983409.0,,,
2010-12-01,232.6,237.3,230.3,236.8,,27467.0,6433398.0,,,
2010-11-30,228.0,231.8,227.55,228.95,,31370.0,7208061.0,,,
2010-11-29,235.0,236.1,227.7,229.0,,19582.0,4526585.0,,,
2010-11-26,234.7,236.8,226.9,233.4,,64438.0,14924513.0,,,
2010-11-25,233.1,238.45,233.1,237.15,,24128.0,5719280.0,,,
2010-11-24,236.0,236.0,231.55,233.9,,32905.0,7690550.0,,,
2010-11-23,238.55,239.95,233.2,233.3,,20930.0,4933775.0,,,
2010-11-22,243.1,244.4,238.65,239.0,,20554.0,4936547.0,,,
2010-11-19,241.0,242.65,240.35,241.75,,18767.0,4539291.0,,,
2010-11-18,241.05,242.05,238.8,240.65,,14359.0,3452562.0,,,
2010-11-17,240.85,241.0,237.35,238.4,,23977.0,5716217.0,,,
2010-11-16,244.45,246.55,239.55,240.55,,28703.0,6960738.0,,,
2010-11-15,246.5,247.95,243.95,247.75,,19711.0,4858097.0,,,
2010-11-12,246.9,250.75,245.6,249.2,,28099.0,6988673.0,,,
2010-11-11,253.85,253.85,246.25,250.7,,35690.0,8922264.0,,,
2010-11-10,252.2,255.0,250.15,252.65,,50067.0,12645534.0,,,
2010-11-09,245.95,252.0,245.0,250.85,,37263.0,9301567.0,,,
2010-11-08,246.0,247.6,242.35,245.35,,30802.0,7535966.0,,,
2010-11-05,245.85,247.35,240.2,245.85,,33369.0,8130985.0,,,
2010-11-04,243.05,245.95,240.05,243.9,,37710.0,9198253.0,,,
2010-11-03,237.65,241.7,235.6,238.75,,37262.0,8860788.0,,,
2010-11-02,236.95,238.15,234.0,235.9,,41582.0,9807898.0,,,
2010-11-01,241.5,241.5,234.9,236.0,,22240.0,5259795.0,,,
2010-10-29,239.65,240.25,235.15,238.9,,38976.0,9289423.0,,,
2010-10-28,244.0,244.0,238.3,240.9,,39566.0,9519333.0,,,
2010-10-27,246.0,249.0,243.1,243.6,,40714.0,9983362.0,,,
2010-10-26,251.0,257.1,248.95,254.25,,44848.0,11394554.0,,,
2010-10-25,242.0,252.65,240.0,250.55,,33562.0,8327944.0,,,
2010-10-22,254.5,255.2,250.7,251.4,,19375.0,4888230.0,,,
2010-10-21,244.7,254.65,244.7,254.65,,34957.0,8774433.0,,,
2010-10-20,244.05,248.85,242.85,246.9,,24202.0,5963057.0,,,
2010-10-19,253.0,253.0,245.25,246.5,,46104.0,11372891.0,,,
2010-10-18,266.0,267.1,250.0,252.0,,97046.0,24778738.0,,,
2010-10-15,255.9,259.95,254.55,259.55,,20509.0,5278284.0,,,
2010-10-14,255.5,258.5,255.0,255.55,,21161.0,5420637.0,,,
2010-10-13,257.5,259.45,256.15,256.6,,48119.0,12414394.0,,,
2010-10-12,258.0,259.8,256.1,258.0,,33383.0,8606757.0,,,
2010-10-11,257.0,263.6,254.4,259.05,,69520.0,18052343.0,,,
2010-10-08,253.0,256.7,253.0,255.05,,26132.0,6662657.0,,,
2010-10-07,254.05,256.7,252.05,254.45,,32030.0,8138051.0,,,
2010-10-06,255.6,259.4,254.35,255.3,,31448.0,8056303.0,,,
2010-10-05,247.9,256.1,246.0,255.3,,61627.0,15544681.0,,,
2010-10-04,240.5,256.0,240.5,249.5,,83810.0,20883167.0,,,
2010-10-01,243.0,244.4,237.45,240.5,,22183.0,5334180.0,,,
2010-09-30,238.05,243.65,238.0,242.0,,38603.0,9333671.0,,,
2010-09-29,244.8,244.8,240.4,241.1,,27859.0,6736654.0,,,
2010-09-28,245.2,247.35,240.9,243.2,,33669.0,8205799.0,,,
2010-09-27,248.0,249.4,244.2,247.65,,26740.0,6600532.0,,,
2010-09-24,236.6,249.6,236.1,248.7,,55229.0,13403882.0,,,
2010-09-23,237.25,239.5,234.4,235.55,,42872.0,10123673.0,,,
2010-09-22,229.0,237.85,226.0,236.9,,58341.0,13637606.0,,,
2010-09-21,226.2,229.95,226.2,228.25,,48208.0,11005421.0,,,
2010-09-20,224.3,227.45,224.1,227.15,,31364.0,7099007.0,,,
2010-09-17,231.0,232.5,223.55,223.55,,43970.0,9979209.0,,,
2010-09-16,226.75,231.0,225.9,230.5,,28461.0,6517563.0,,,
2010-09-15,225.15,228.0,224.9,226.75,,18316.0,4149782.0,,,
2010-09-14,224.5,226.45,223.0,226.15,,17644.0,3961436.0,,,
2010-09-13,224.0,225.5,222.8,223.95,,16674.0,3737595.0,,,
2010-09-10,222.3,224.95,221.2,221.65,,10601.0,2356759.0,,,
2010-09-09,220.25,224.85,218.5,224.0,,13697.0,3045458.0,,,
2010-09-08,220.65,222.2,217.35,221.55,,14016.0,3084835.0,,,
2010-09-07,221.5,221.5,218.0,220.35,,9739.0,2139494.0,,,
2010-09-06,221.95,222.15,220.55,221.85,,5470.0,1211830.0,,,
2010-09-03,221.6,223.75,219.65,221.7,,16970.0,3762844.0,,,
2010-09-02,218.5,222.3,217.9,222.0,,34119.0,7508863.0,,,
2010-09-01,213.95,219.0,209.7,218.4,,27998.0,6032479.0,,,
2010-08-31,206.2,214.2,206.2,214.2,,26600.0,5643802.0,,,
2010-08-30,217.25,217.25,207.65,209.8,,10075.0,2119156.0,,,
2010-08-27,210.15,214.4,209.4,213.95,,16691.0,3540255.0,,,
2010-08-26,213.8,214.75,210.15,211.55,,16168.0,3439924.0,,,
2010-08-25,215.0,216.3,209.85,212.35,,23184.0,4945510.0,,,
2010-08-24,210.65,214.35,208.85,214.05,,28484.0,6034669.0,,,
2010-08-23,213.4,214.7,211.25,211.35,,12482.0,2653623.0,,,
2010-08-20,218.5,219.35,213.35,213.35,,22869.0,4925091.0,,,
2010-08-19,222.0,223.55,217.9,219.0,,25174.0,5560655.0,,,
2010-08-18,224.5,224.5,220.4,221.75,,17375.0,3853004.0,,,
2010-08-17,218.2,224.9,216.95,224.9,,23423.0,5195827.0,,,
2010-08-16,216.85,218.8,215.05,217.85,,27679.0,6013893.0,,,
2010-08-13,216.2,216.5,211.0,215.5,,38530.0,8270344.0,,,
2010-08-12,218.9,220.9,215.75,215.8,,25934.0,5621269.0,,,
2010-08-11,226.4,226.4,217.85,218.45,,20709.0,4565000.0,,,
2010-08-10,230.5,230.5,225.0,227.2,,14363.0,3253724.0,,,
2010-08-09,232.0,233.5,228.1,230.5,,18624.0,4285734.0,,,
2010-08-06,237.0,237.45,230.25,231.25,,29137.0,6802687.0,,,
2010-08-05,233.0,236.05,231.5,235.9,,26687.0,6259340.0,,,
2010-08-04,230.1,233.1,228.1,231.8,,26852.0,6198607.0,,,
2010-08-03,228.8,231.15,227.6,231.05,,34289.0,7870389.0,,,
2010-08-02,224.3,231.8,224.25,231.05,,33672.0,7700030.0,,,
2010-07-30,219.5,225.3,218.0,224.25,,65718.0,14553412.0,,,
2010-07-29,232.0,233.75,217.0,221.6,,127350.0,28312404.0,,,
2010-07-28,236.05,237.6,234.5,235.9,,21728.0,5115529.0,,,
2010-07-27,238.6,238.6,235.85,237.35,,20422.0,4840842.0,,,
2010-07-26,238.0,239.35,234.05,238.6,,33692.0,7964278.0,,,
2010-07-23,232.0,236.95,231.55,235.65,,26396.0,6183879.0,,,
2010-07-22,221.85,230.2,221.85,229.0,,23670.0,5401724.0,,,
2010-07-21,222.55,225.75,221.9,223.8,,21618.0,4847492.0,,,
2010-07-20,220.95,222.15,218.15,220.35,,16347.0,3598204.0,,,
2010-07-19,223.3,224.95,220.35,220.75,,11751.0,2602402.0,,,
2010-07-16,230.0,230.8,221.75,222.5,,39754.0,8998957.0,,,
2010-07-15,229.0,230.65,224.1,229.05,,32875.0,7506872.0,,,
2010-07-14,224.9,229.15,224.0,229.05,,40938.0,9269941.0,,,
2010-07-13,216.7,224.5,216.7,224.5,,53819.0,11948962.0,,,
2010-07-12,218.25,219.8,216.75,217.2,,18672.0,4068523.0,,,
2010-07-09,221.85,221.85,218.3,219.4,,22695.0,4975547.0,,,
2010-07-08,222.3,222.3,218.5,219.5,,14178.0,3118276.0,,,
2010-07-07,217.75,221.35,215.0,220.6,,18638.0,4073935.0,,,
2010-07-06,215.35,221.0,215.35,220.5,,16715.0,3668770.0,,,
2010-07-05,215.95,217.3,213.2,214.95,,11744.0,2527856.0,,,
2010-07-02,216.1,216.3,213.55,214.35,,18102.0,3889617.0,,,
2010-07-01,217.5,218.6,212.55,212.95,,37925.0,8145789.0,,,
2010-06-30,220.0,223.3,218.3,218.4,,34730.0,7621995.0,,,
2010-06-29,228.1,230.05,221.3,221.3,,32641.0,7291291.0,,,
2010-06-28,229.75,232.6,228.05,230.8,,19352.0,4451711.0,,,
2010-06-25,227.8,231.0,227.8,229.35,,17699.0,4058720.0,,,
2010-06-24,233.5,233.8,227.95,228.1,,30725.0,7041618.0,,,
2010-06-23,232.45,236.3,232.0,233.5,,20991.0,4912862.0,,,
2010-06-22,234.8,236.15,233.25,233.5,,30571.0,7159444.0,,,
2010-06-21,239.2,240.6,233.3,235.15,,39738.0,9394974.0,,,
2010-06-18,241.35,241.35,235.15,236.6,,58358.0,13876690.0,,,
2010-06-17,240.0,240.0,237.5,239.85,,22009.0,5258783.0,,,
2010-06-16,242.45,243.0,238.35,239.8,,24533.0,5886574.0,,,
2010-06-15,241.4,242.5,238.95,242.15,,19137.0,4612871.0,,,
2010-06-14,244.85,244.85,241.4,242.9,,12222.0,2962844.0,,,
2010-06-11,244.2,244.9,238.65,241.05,,20298.0,4894972.0,,,
2010-06-10,235.4,243.9,234.85,243.9,,25935.0,6226442.0,,,
2010-06-09,234.5,238.05,230.75,238.05,,25864.0,6076226.0,,,
2010-06-08,238.35,238.45,229.4,231.65,,23690.0,5511751.0,,,
2010-06-07,234.7,239.2,233.35,235.9,,31688.0,7467973.0,,,
2010-06-04,243.2,243.85,232.9,236.3,,56146.0,13305341.0,,,
2010-06-03,239.9,243.9,239.4,241.6,,31573.0,7634194.0,,,
2010-06-02,233.45,235.85,229.15,235.85,,37531.0,8752444.0,,,
2010-06-01,229.0,234.1,225.25,234.1,,33621.0,7768668.0,,,
2010-05-31,230.7,232.5,230.6,231.45,,12903.0,2988188.0,,,
2010-05-28,230.0,231.65,227.95,230.0,,24243.0,5576897.0,,,
2010-05-27,223.85,230.1,222.7,228.0,,39061.0,8904834.0,,,
2010-05-26,218.5,223.8,216.55,220.9,,39820.0,8816553.0,,,
2010-05-25,215.5,218.3,214.3,215.1,,47450.0,10250185.0,,,
2010-05-24,223.25,225.1,218.65,221.0,,21791.0,4812836.0,,,
2010-05-21,220.0,222.75,215.35,221.25,,79735.0,17477401.0,,,
2010-05-20,231.95,235.05,219.1,221.0,,51621.0,11609371.0,,,
2010-05-19,239.6,242.35,230.55,230.55,,51684.0,12139132.0,,,
2010-05-18,245.0,247.0,241.1,242.65,,21377.0,5208397.0,,,
2010-05-17,239.8,245.05,239.1,241.25,,34285.0,8282272.0,,,
2010-05-14,249.95,250.5,239.1,240.65,,34017.0,8279818.0,,,
2010-05-13,255.0,256.15,250.35,252.0,,11673.0,2947563.0,,,
2010-05-12,244.45,254.75,244.3,252.25,,38387.0,9632518.0,,,
2010-05-11,248.5,248.7,241.9,244.25,,51098.0,12506892.0,,,
2010-05-10,234.0,249.95,233.7,249.6,,65226.0,16040063.0,,,
2010-05-07,233.1,237.1,225.4,226.95,,77475.0,17966167.0,,,
2010-05-06,240.5,246.25,240.2,240.2,,68030.0,16512725.0,,,
2010-05-05,249.1,251.2,240.5,244.4,,81488.0,20030539.0,,,
2010-05-04,260.5,263.45,248.4,249.25,,35871.0,9070352.0,,,
2010-05-03,252.15,260.7,250.9,260.35,,24473.0,6303030.0,,,
2010-04-30,252.0,252.6,249.85,251.8,,25334.0,6368003.0,,,
2010-04-29,250.0,252.15,248.3,251.25,,27539.0,6904541.0,,,
2010-04-28,252.8,255.35,248.0,250.0,,38948.0,9749689.0,,,
2010-04-27,264.0,264.0,253.6,253.6,,29435.0,7606079.0,,,
2010-04-26,261.5,265.0,260.5,264.2,,44589.0,11714911.0,,,
2010-04-23,253.2,261.45,252.05,260.0,,67986.0,17590145.0,,,
2010-04-22,250.5,253.55,248.8,250.5,,39021.0,9758417.0,,,
2010-04-21,248.5,250.8,246.65,250.5,,51003.0,12754692.0,,,
2010-04-20,246.1,250.8,245.3,250.0,,37594.0,9367237.0,,,
2010-04-19,247.0,247.8,244.25,245.05,,22583.0,5546159.0,,,
2010-04-16,247.0,252.85,246.1,249.6,,50073.0,12526582.0,,,
2010-04-15,246.9,249.35,245.15,248.05,,39924.0,9881172.0,,,
2010-04-14,240.3,248.25,239.9,247.85,,44866.0,11045639.0,,,
2010-04-13,237.45,241.45,237.45,238.25,,31656.0,7580272.0,,,
2010-04-12,236.0,238.85,235.7,237.4,,33679.0,7984430.0,,,
2010-04-09,235.0,237.0,234.1,234.7,,33467.0,7883465.0,,,
2010-04-08,235.0,235.9,232.0,233.0,,17832.0,4161840.0,,,
2010-04-07,239.0,239.0,236.0,237.5,,23015.0,5473894.0,,,
2010-04-06,240.0,240.85,237.55,239.0,,29501.0,7057254.0,,,
2010-04-01,236.5,241.25,236.15,238.85,,23075.0,5514179.0,,,
2010-03-31,235.6,236.65,231.95,234.55,,35441.0,8296735.0,,,
2010-03-30,238.35,239.65,236.2,237.2,,29460.0,6996730.0,,,
2010-03-29,242.0,242.95,235.8,238.2,,22129.0,5275786.0,,,
2010-03-26,240.0,242.9,238.0,241.7,,21757.0,5241369.0,,,
2010-03-25,234.15,240.7,233.25,240.7,,25330.0,6010190.0,,,
2010-03-24,235.0,237.5,232.7,234.95,,18251.0,4284503.0,,,
2010-03-23,229.6,236.0,229.6,234.75,,19274.0,4521528.0,,,
2010-03-22,234.0,234.0,228.55,230.75,,26560.0,6127268.0,,,
2010-03-19,232.5,235.35,230.0,234.2,,51709.0,12074164.0,,,
2010-03-18,229.5,231.15,227.05,230.55,,34282.0,7850742.0,,,
2010-03-17,226.0,228.65,224.95,227.7,,22632.0,5148482.0,,,
2010-03-16,225.25,226.0,224.4,225.55,,26898.0,6057674.0,,,
2010-03-15,228.0,228.0,224.55,224.9,,17727.0,3997895.0,,,
2010-03-12,225.2,228.0,224.3,227.7,,21472.0,4869708.0,,,
2010-03-11,221.0,225.95,221.0,223.7,,22894.0,5131448.0,,,
2010-03-10,216.0,222.5,216.0,221.95,,17113.0,3778747.0,,,
2010-03-09,221.0,221.75,216.35,216.4,,35897.0,7817083.0,,,
2010-03-08,224.35,224.5,220.8,221.65,,26310.0,5844643.0,,,
2010-03-05,217.45,224.05,217.45,223.5,,27682.0,6119260.0,,,
2010-03-04,217.5,222.2,216.05,221.15,,29812.0,6580753.0,,,
2010-03-03,218.0,220.45,215.05,218.55,,48053.0,10500405.0,,,
2010-03-02,214.35,223.8,214.2,223.8,,50501.0,11145539.0,,,
2010-03-01,210.0,214.65,209.5,214.65,,34195.0,7248877.0,,,
2010-02-26,201.55,208.0,200.05,207.6,,39301.0,8045828.0,,,
2010-02-25,207.35,208.0,199.0,200.55,,34776.0,7049619.0,,,
2010-02-24,209.05,209.05,205.05,207.25,,20232.0,4178410.0,,,
2010-02-23,215.5,215.5,205.1,207.85,,43028.0,8965653.0,,,
2010-02-22,217.7,219.65,213.55,214.85,,19545.0,4223680.0,,,
2010-02-19,217.2,219.5,216.65,218.3,,18416.0,4014159.0,,,
2010-02-18,215.75,220.4,213.55,219.95,,32487.0,7065766.0,,,
2010-02-17,211.0,215.95,202.3,214.85,,77134.0,16243072.0,,,
2010-02-16,210.0,213.05,206.2,210.6,,31164.0,6523652.0,,,
2010-02-15,207.95,212.45,206.65,209.15,,28337.0,5908917.0,,,
2010-02-12,212.9,215.4,205.95,208.25,,31715.0,6645883.0,,,
2010-02-11,209.75,212.65,207.9,210.5,,35324.0,7434949.0,,,
2010-02-10,213.35,213.7,207.55,209.2,,29455.0,6200202.0,,,
2010-02-09,206.0,214.7,205.7,211.05,,57772.0,12115366.0,,,
2010-02-08,203.15,207.0,201.75,205.7,,72750.0,14938746.0,,,
2010-02-05,206.0,206.0,200.0,202.15,,67792.0,13696423.0,,,
2010-02-04,209.8,211.1,206.35,207.05,,62278.0,13012061.0,,,
2010-02-03,217.1,217.15,206.6,208.4,,66058.0,13928408.0,,,
2010-02-02,217.85,218.4,214.75,217.3,,25473.0,5539811.0,,,
2010-02-01,221.2,221.6,215.45,217.95,,30319.0,6621959.0,,,
2010-01-29,216.0,222.0,212.2,221.25,,60017.0,13016692.0,,,
2010-01-28,227.7,227.7,216.0,216.0,,43340.0,9562540.0,,,
2010-01-27,224.0,227.55,221.0,224.25,,32392.0,7273537.0,,,
2010-01-26,223.85,226.9,221.9,226.5,,21627.0,4859719.0,,,
2010-01-25,213.0,227.25,213.0,224.65,,36681.0,8167564.0,,,
2010-01-22,222.05,223.9,213.0,216.5,,70031.0,15177430.0,,,
2010-01-21,233.05,233.75,223.2,224.0,,20350.0,4634893.0,,,
2010-01-20,236.3,238.05,231.3,232.15,,19334.0,4538195.0,,,
2010-01-19,233.85,237.6,233.5,236.9,,30587.0,7210768.0,,,
2010-01-18,230.0,239.35,229.0,234.85,,42932.0,10059379.0,,,
2010-01-15,231.0,236.0,230.3,233.05,,50292.0,11716683.0,,,
2010-01-14,228.05,230.4,225.25,229.55,,20472.0,4667480.0,,,
2010-01-13,225.0,227.5,219.35,225.5,,30898.0,6920548.0,,,
2010-01-12,231.8,231.8,225.0,225.65,,20182.0,4582353.0,,,
2010-01-11,234.85,234.85,227.8,230.0,,31703.0,7300861.0,,,
2010-01-08,235.55,235.65,229.9,232.15,,29605.0,6911292.0,,,
2010-01-07,236.2,237.5,233.75,235.05,,16169.0,3804213.0,,,
2010-01-06,240.1,241.35,232.65,236.25,,16676.0,3961300.0,,,
2010-01-05,240.8,244.15,237.0,240.1,,27882.0,6708225.0,,,
2010-01-04,232.75,240.9,231.2,240.9,,17409.0,4141808.0,,,
2010-01-01,,,,231.84,,0.0,,,,0.0
2009-12-31,,,,231.84,,0.0,,,,0.0
2009-12-30,234.24,235.47,231.84,231.84,,9422.0,2197814.0,,,
2009-12-29,234.85,235.8,234.31,234.62,,7626.0,1792751.0,,,
2009-12-28,234.0,235.68,232.68,235.28,,4667.0,1092360.0,,,
2009-12-25,,,,233.2,,0.0,,,,0.0
2009-12-24,,,,233.2,,0.0,,,,0.0
2009-12-23,235.0,235.15,232.0,233.2,,10487.0,2444639.0,,,
2009-12-22,230.43,235.43,230.43,234.02,,13667.0,3194972.0,,,
2009-12-21,233.51,234.61,230.35,231.09,,26151.0,6061561.0,,,
2009-12-18,235.94,239.39,232.17,232.17,,47817.0,11317117.0,,,
2009-12-17,235.0,236.8,233.65,234.78,,28548.0,6700579.0,,,
2009-12-16,235.0,238.0,233.43,236.51,,26622.0,6274780.0,,,
2009-12-15,236.0,237.0,231.56,232.68,,22602.0,5271558.0,,,
2009-12-14,236.0,236.0,232.41,234.67,,19318.0,4521943.0,,,
2009-12-11,234.0,236.91,232.77,234.98,,21611.0,5080083.0,,,
2009-12-10,230.95,235.55,230.0,233.14,,17100.0,3990175.0,,,
2009-12-09,230.52,232.28,227.33,230.02,,22221.0,5119918.0,,,
2009-12-08,237.0,238.98,231.11,232.56,,18172.0,4245503.0,,,
2009-12-07,241.77,241.77,236.73,237.06,,25797.0,6148434.0,,,
2009-12-04,233.18,241.66,232.0,240.74,,37934.0,9016504.0,,,
2009-12-03,236.55,237.43,233.0,235.05,,30838.0,7251384.0,,,
2009-12-02,233.55,235.91,233.36,235.89,,14972.0,3519201.0,,,
2009-12-01,231.98,234.0,230.83,233.55,,23440.0,5448440.0,,,
2009-11-30,230.69,232.8,228.67,228.8,,25906.0,5950448.0,,,
2009-11-27,222.18,231.7,220.0,231.39,,35669.0,8110830.0,,,
2009-11-26,235.38,236.2,225.3,226.54,,32474.0,7494593.0,,,
2009-11-25,231.06,236.63,231.0,235.87,,30843.0,7224980.0,,,
2009-11-24,230.41,233.48,227.0,230.69,,32069.0,7401930.0,,,
2009-11-23,222.99,232.94,222.99,231.46,,28160.0,6462445.0,,,
2009-11-20,223.45,226.91,222.36,222.36,,43696.0,9803863.0,,,
2009-11-19,225.4,227.67,221.15,221.71,,26886.0,6035854.0,,,
2009-11-18,228.9,229.7,224.31,226.89,,45975.0,10431411.0,,,
2009-11-17,231.36,234.0,229.39,230.0,,16910.0,3908437.0,,,
2009-11-16,230.9,236.13,230.79,233.33,,22780.0,5318959.0,,,
2009-11-13,230.6,235.0,229.24,230.7,,20059.0,4651475.0,,,
2009-11-12,228.5,236.0,228.5,233.26,,27209.0,6339002.0,,,
2009-11-11,230.5,234.39,228.04,230.32,,42527.0,9823057.0,,,
2009-11-10,232.0,235.68,230.02,231.0,,31524.0,7317689.0,,,
2009-11-09,222.93,238.46,222.93,232.94,,61405.0,14267953.0,,,
2009-11-06,221.55,225.68,220.37,223.0,,32147.0,7165506.0,,,
2009-11-05,218.25,222.7,214.66,222.29,,42171.0,9249670.0,,,
2009-11-04,209.88,219.66,209.88,218.93,,32376.0,7016447.0,,,
2009-11-03,208.44,210.78,207.01,209.31,,34319.0,7162811.0,,,
2009-11-02,208.98,212.55,206.21,211.39,,41313.0,8677581.0,,,
2009-10-30,210.52,215.52,206.25,207.72,,40592.0,8548202.0,,,
2009-10-29,198.0,210.0,197.23,209.55,,51122.0,10573280.0,,,
2009-10-28,206.0,206.0,197.87,199.61,,68130.0,13606354.0,,,
2009-10-27,213.31,213.31,206.1,206.99,,34434.0,7185633.0,,,
2009-10-26,217.19,218.61,211.72,212.33,,27618.0,5975204.0,,,
2009-10-23,215.2,219.6,215.1,215.1,,35250.0,7658488.0,,,
2009-10-22,213.99,216.96,210.0,214.31,,46066.0,9833895.0,,,
2009-10-21,220.0,222.25,213.45,218.5,,86115.0,18814146.0,,,
2009-10-20,233.0,233.0,224.18,224.95,,29772.0,6773981.0,,,
2009-10-19,227.47,230.99,227.32,230.98,,26973.0,6192873.0,,,
2009-10-16,232.7,232.7,224.76,226.09,,24481.0,5561436.0,,,
2009-10-15,230.69,231.72,228.56,230.33,,31696.0,7298528.0,,,
2009-10-14,227.0,233.0,225.9,231.6,,41898.0,9660954.0,,,
2009-10-13,229.4,229.4,223.7,225.1,,20638.0,4653464.0,,,
2009-10-12,226.0,228.21,225.85,227.79,,28891.0,6558778.0,,,
2009-10-09,226.18,227.44,225.0,226.1,,34701.0,7855262.0,,,
2009-10-08,228.23,228.58,224.0,224.59,,52755.0,11933831.0,,,
2009-10-07,228.82,235.35,224.5,225.01,,115645.0,26547696.0,,,
2009-10-06,214.0,226.24,213.29,223.0,,59098.0,13099735.0,,,
2009-10-05,210.43,215.86,210.15,213.0,,47619.0,10151593.0,,,
2009-10-02,219.0,219.65,210.02,211.48,,41125.0,8782596.0,,,
2009-10-01,226.9,227.18,220.01,220.58,,22800.0,5080828.0,,,
2009-09-30,225.52,230.78,224.5,226.93,,72894.0,16537852.0,,,
2009-09-29,222.2,222.98,218.1,222.06,,40134.0,8865808.0,,,
2009-09-28,225.5,225.5,216.98,221.51,,45843.0,10135665.0,,,
2009-09-25,224.0,226.12,223.0,224.5,,34543.0,7770327.0,,,
2009-09-24,224.53,227.07,219.99,224.99,,40151.0,9024312.0,,,
2009-09-23,222.11,227.55,222.11,225.64,,29596.0,6686269.0,,,
2009-09-22,221.7,225.0,221.08,223.03,,17518.0,3911562.0,,,
2009-09-21,223.0,224.06,219.88,221.98,,39030.0,8663255.0,,,
2009-09-18,228.2,229.69,221.97,222.45,,54802.0,12297330.0,,,
2009-09-17,230.0,234.63,229.1,230.42,,29955.0,6908084.0,,,
2009-09-16,225.1,229.65,224.61,228.99,,79951.0,18184964.0,,,
2009-09-15,220.0,221.0,217.0,220.0,,29281.0,6427123.0,,,
2009-09-14,215.0,220.99,215.0,220.99,,25196.0,5509531.0,,,
2009-09-11,220.5,221.04,215.0,217.93,,51045.0,11125883.0,,,
2009-09-10,222.34,229.3,218.6,222.09,,48121.0,10731607.0,,,
2009-09-09,215.8,222.39,215.8,222.34,,71159.0,15627717.0,,,
2009-09-08,216.89,218.0,214.63,218.0,,48274.0,10449187.0,,,
2009-09-07,208.5,217.9,208.31,216.89,,66621.0,14312589.0,,,
2009-09-04,200.5,206.02,200.5,206.02,,93481.0,19088175.0,,,
2009-09-03,193.0,198.01,191.37,196.1,,28779.0,5622483.0,,,
2009-09-02,194.7,196.68,188.0,191.46,,24659.0,4701246.0,,,
2009-09-01,197.79,201.81,194.19,196.69,,32791.0,6453588.0,,,
2009-08-31,199.5,201.0,196.51,197.2,,32512.0,6450755.0,,,
2009-08-28,200.0,202.25,199.09,201.39,,28366.0,5692728.0,,,
2009-08-27,200.97,201.64,195.54,197.66,,25700.0,5087887.0,,,
2009-08-26,194.99,203.4,194.36,202.5,,48880.0,9827794.0,,,
2009-08-25,194.6,198.93,194.54,198.5,,30804.0,6063277.0,,,
2009-08-24,199.0,200.0,194.6,196.7,,23823.0,4720099.0,,,
2009-08-21,198.5,200.21,194.17,198.85,,27235.0,5411673.0,,,
2009-08-20,192.7,198.52,192.46,198.52,,27149.0,5330043.0,,,
2009-08-19,192.3,192.54,187.3,191.78,,23784.0,4517135.0,,,
2009-08-18,192.53,192.9,188.87,192.6,,25882.0,4956635.0,,,
2009-08-17,192.71,197.0,188.53,190.31,,43594.0,8354279.0,,,
2009-08-14,188.04,199.36,188.04,193.41,,69390.0,13520843.0,,,
2009-08-13,175.34,189.76,175.34,186.63,,44698.0,8253958.0,,,
2009-08-12,177.22,178.77,173.51,175.34,,54698.0,9616758.0,,,
2009-08-11,181.0,183.0,177.51,178.11,,42344.0,7672771.0,,,
2009-08-10,189.89,189.89,180.47,181.0,,60020.0,10943530.0,,,
2009-08-07,198.0,199.23,186.8,189.83,,57191.0,10897183.0,,,
2009-08-06,192.68,202.99,192.68,198.95,,65957.0,13128822.0,,,
2009-08-05,188.0,194.11,185.72,192.56,,68985.0,13153555.0,,,
2009-08-04,181.63,185.0,177.11,184.5,,27192.0,4946809.0,,,
2009-08-03,178.43,183.78,177.8,181.79,,32504.0,5899671.0,,,
2009-07-31,178.39,183.57,176.1,177.83,,32608.0,5825702.0,,,
2009-07-30,175.67,179.82,174.61,177.93,,34159.0,6046783.0,,,
2009-07-29,172.22,175.41,171.2,173.82,,19717.0,3417859.0,,,
2009-07-28,171.01,172.85,170.86,171.21,,28227.0,4840259.0,,,
2009-07-27,170.0,172.0,167.71,171.02,,32590.0,5563617.0,,,
2009-07-24,171.9,171.9,166.08,169.58,,25321.0,4263176.0,,,
2009-07-23,165.0,169.5,163.62,169.15,,21986.0,3663456.0,,,
2009-07-22,163.81,166.0,161.05,165.12,,30411.0,4986054.0,,,
